Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,SMOTE,NO,SENSITIVE THRESHOLD,15,27,504,45,0.35714285714285715,0.25,0.5995762711864406,0.2297165200391006
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,SMOTE,NO,SENSITIVE THRESHOLD,77,22,148,372,0.7777777777777778,0.1714922048997773,0.5210402200969475,0.025664176421237684
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,0,0,436,29,NaN,0.0,0.8899082568807339,0.0
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.921594475831764,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,SMOTE,NO,SENSITIVE LEARNING,4,0,170,445,1.0,0.008908685968819599,0.6633368269356741,0.00491302855697847
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.49973544973544975,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,1,14,422,28,0.06666666666666667,0.034482758620689655,0.2509490667510282,0.003062787136294324
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.7473791588198367,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,SMOTE,NO,SENSITIVE LEARNING,71,16,154,378,0.8160919540229885,0.15812917594654788,0.3221865583649941,0.03852431226296822
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,SMOTE,NO,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5025493025493025,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,SMOTE,NO,SENSITIVE LEARNING,1,9,427,28,0.1,0.034482758620689655,0.5585653274280291,0.019937339789233496
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,SMOTE,NO,SENSITIVE LEARNING,3,3,528,57,0.5,0.05,0.6195072190834903,0.07381288199341858
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,SMOTE,NO,SENSITIVE LEARNING,5,3,167,444,0.625,0.011135857461024499,0.4951198742303157,-0.003605381230980191
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,NO,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,NO,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,NO,BEST FIRST,NO,45,17,514,15,0.7258064516129032,0.75,0.9394224733207784,0.7075252853298694
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,NO,BEST FIRST,NO,96,14,156,353,0.8727272727272727,0.21380846325167038,0.5683872658194681,0.08116776748193054
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,NO,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,NO,BEST FIRST,NO,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,NO,BEST FIRST,NO,2,0,531,58,1.0,0.03333333333333333,0.9439422473320779,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,NO,BEST FIRST,NO,76,1,169,373,0.987012987012987,0.16926503340757237,0.497897288091183,0.0972594834040429
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,NO,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,NO,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,NO,BEST FIRST,NO,44,17,514,16,0.7213114754098361,0.7333333333333333,0.9394224733207784,0.6961723606113009
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,NO,BEST FIRST,NO,89,13,157,360,0.8725490196078431,0.19821826280623608,0.5304336433905411,0.07450104820962591
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,1,0,436,28,1.0,0.034482758620689655,0.5172413793103449,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,1,0,531,59,1.0,0.016666666666666666,0.5083333333333333,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,81,6,164,368,0.9310344827586207,0.18040089086859687,0.572553386610769,0.08733018473692923
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,1,0,436,28,1.0,0.034482758620689655,0.5172413793103449,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,2,0,531,58,1.0,0.03333333333333333,0.5166666666666667,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,76,1,169,373,0.987012987012987,0.16926503340757237,0.5816913402331979,0.0972594834040429
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,1,0,531,59,1.0,0.016666666666666666,0.5083333333333333,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,89,13,157,360,0.8725490196078431,0.19821826280623608,0.560873837285471,0.07450104820962591
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.9399560577526679,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,53,0,170,396,1.0,0.11804008908685969,0.562976549194288,0.06847961572371017
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,2,0,531,58,1.0,0.03333333333333333,0.9439422473320779,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,50,0,170,399,1.0,0.111358574610245,0.497897288091183,0.06439857413980553
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,NO,BEST FIRST,SENSITIVE LEARNING,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,NO,BEST FIRST,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.9394224733207784,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,NO,BEST FIRST,SENSITIVE LEARNING,89,13,157,360,0.8725490196078431,0.19821826280623608,0.5304336433905411,0.07450104820962591
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,55,18,513,5,0.7534246575342466,0.9166666666666666,0.9399560577526679,0.805377775868734
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,126,24,146,323,0.84,0.2806236080178174,0.557356216428665,0.0901724408148051
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,5,6,430,24,0.45454545454545453,0.1724137931034483,0.9130022144890857,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,12,1,530,48,0.9230769230769231,0.2,0.9439422473320779,0.3035855998845684
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,NO,113,11,159,336,0.9112903225806451,0.2516703786191537,0.5333158653216298,0.11729508701995188
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,UNDERSAMPLING,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,UNDERSAMPLING,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,UNDERSAMPLING,BEST FIRST,NO,55,18,513,5,0.7534246575342466,0.9166666666666666,0.9394224733207784,0.805377775868734
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,UNDERSAMPLING,BEST FIRST,NO,131,23,147,318,0.8506493506493507,0.29175946547884185,0.5621184331193502,0.1016576936990615
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,45,17,514,15,0.7258064516129032,0.75,0.8589924670433146,0.7075252853298694
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,89,8,162,360,0.9175257731958762,0.19821826280623608,0.5755797196384121,0.09198462936683831
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,1,0,436,28,1.0,0.034482758620689655,0.5172413793103449,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,0,531,58,1.0,0.03333333333333333,0.5166666666666667,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,98,6,164,351,0.9423076923076923,0.2182628062360802,0.5914843442945107,0.11221501315710185
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,1,0,531,59,1.0,0.016666666666666666,0.5083333333333333,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,131,23,147,318,0.8506493506493507,0.29175946547884185,0.5782326739158915,0.1016576936990615
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9127649478013287,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,55,18,513,5,0.7534246575342466,0.9166666666666666,0.943910860012555,0.805377775868734
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,158,35,135,291,0.8186528497409327,0.3518930957683742,0.5489388182890083,0.0994716267114118
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5795634292945271,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.9439422473320779,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,153,31,139,296,0.8315217391304348,0.34075723830734966,0.5416153543822875,0.10671903616584656
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9125276811135716,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,2,0,531,58,1.0,0.03333333333333333,0.5166666666666667,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,UNDERSAMPLING,BEST FIRST,SENSITIVE LEARNING,159,40,130,290,0.7989949748743719,0.35412026726057905,0.5596750949823136,0.08156108088665079
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,OVERSAMPLING,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,OVERSAMPLING,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,OVERSAMPLING,BEST FIRST,NO,55,18,513,5,0.7534246575342466,0.9166666666666666,0.9399560577526679,0.805377775868734
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,OVERSAMPLING,BEST FIRST,NO,114,22,148,335,0.8382352941176471,0.25389755011135856,0.5585549587318224,0.0791876226628943
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,OVERSAMPLING,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,OVERSAMPLING,BEST FIRST,NO,5,6,430,24,0.45454545454545453,0.1724137931034483,0.9130022144890857,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,OVERSAMPLING,BEST FIRST,NO,12,1,530,48,0.9230769230769231,0.2,0.9439422473320779,0.3035855998845684
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,OVERSAMPLING,BEST FIRST,NO,89,6,164,360,0.9368421052631579,0.19821826280623608,0.5064587973273942,0.09892373899278517
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,OVERSAMPLING,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,OVERSAMPLING,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,OVERSAMPLING,BEST FIRST,NO,55,18,513,5,0.7534246575342466,0.9166666666666666,0.9394224733207784,0.805377775868734
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,OVERSAMPLING,BEST FIRST,NO,103,18,152,346,0.8512396694214877,0.22939866369710468,0.553478317830473,0.07722425175695823
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,45,17,514,15,0.7258064516129032,0.75,0.8589924670433146,0.7075252853298694
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,96,16,154,353,0.8571428571428571,0.21380846325167038,0.5598454080964235,0.07407077098948851
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,1,0,436,28,1.0,0.034482758620689655,0.5172413793103449,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,2,0,531,58,1.0,0.03333333333333333,0.5166666666666667,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,77,1,169,372,0.9871794871794872,0.1714922048997773,0.5828049259793004,0.09869265992372225
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,44,17,514,16,0.7213114754098361,0.7333333333333333,0.8506591337099811,0.6961723606113009
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,103,17,153,346,0.8583333333333333,0.22939866369710468,0.5646993318485524,0.08080965101390464
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,531,60,NaN,0.0,0.05861581920903955,0.0
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,34,0,170,415,1.0,0.0757238307349666,0.5608934887986375,0.04306282478720036
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,5,6,430,24,0.45454545454545453,0.1724137931034483,0.9130022144890857,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.9439422473320779,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,117,28,142,332,0.8068965517241379,0.26057906458797325,0.4990894798899515,0.061631491182266816
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.07725988700564972,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,5,1,169,444,0.8333333333333334,0.011135857461024499,0.5309511332372593,0.002903093858255203
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,SMOTE,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,SMOTE,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,SMOTE,BEST FIRST,NO,55,18,513,5,0.7534246575342466,0.9166666666666666,0.9394224733207784,0.805377775868734
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,SMOTE,BEST FIRST,NO,95,14,156,354,0.8715596330275229,0.21158129175946547,0.5733787501637626,0.0797026502908856
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,SMOTE,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,SMOTE,BEST FIRST,NO,5,6,430,24,0.45454545454545453,0.1724137931034483,0.9130022144890857,0.22336042756931213
